questions_id,questions,num_respondents,options,Trump_perc,Clinton_perc,Others_Unknown_perc,state
16,Party ID,2827,Democrats,5,93,2,Texas
16,Party ID,2827,Republicans,88,9,3,Texas
16,Party ID,2827,Independents,52,38,10,Texas
17,Party by gender,2827,Democratic men,7,91,2,Texas
17,Party by gender,2827,Democratic women,4,94,2,Texas
17,Party by gender,2827,Republican men,86,9,5,Texas
17,Party by gender,2827,Republican women,89,9,2,Texas
17,Party by gender,2827,Independent men,59,31,10,Texas
17,Party by gender,2827,Independent women,44,48,8,Texas
18,Ideology,2827,Liberal,12,81,7,Texas
18,Ideology,2827,Moderate,39,54,7,Texas
18,Ideology,2827,Conservative,82,15,3,Texas
19,White born-again or evangelical Christian?,2827,Yes,85,12,3,Texas
19,White born-again or evangelical Christian?,2827,No,39,55,6,Texas
20,When did you decide presidential vote?,2827,Last few days,43,48,9,Texas
20,When did you decide presidential vote?,2827,Last week,NA,NA,NA,Texas
20,When did you decide presidential vote?,2827,In October,47,50,3,Texas
20,When did you decide presidential vote?,2827,In September,51,43,6,Texas
20,When did you decide presidential vote?,2827,Before September,51,45,4,Texas
21,When did you decide presidential vote?,2827,In the last week,47,41,12,Texas
21,When did you decide presidential vote?,2827,Before that,51,45,4,Texas
22,When did you decide presidential vote?,2827,In the last month,47,46,7,Texas
22,When did you decide presidential vote?,2827,Before that,51,44,5,Texas
23,Opinion of presidential candidate you voted for,2827,Strongly favor ,48,49,3,Texas
23,Opinion of presidential candidate you voted for,2827,Have reservations,56,41,3,Texas
23,Opinion of presidential candidate you voted for,2827,Dislike opponents,50,39,11,Texas
24,Most important issue facing the country,2827,Foreign policy,38,55,7,Texas
24,Most important issue facing the country,2827,Immigration,57,41,2,Texas
24,Most important issue facing the country,2827,Economy,46,47,7,Texas
24,Most important issue facing the country,2827,Terrorism,62,34,4,Texas
25,Which candidate quality mattered most?,2827,Cares about me,49,44,7,Texas
25,Which candidate quality mattered most?,2827,Can bring change,83,12,5,Texas
25,Which candidate quality mattered most?,2827,Right experience,14,85,1,Texas
25,Which candidate quality mattered most?,2827,Good judgment,36,57,7,Texas
26,Illegal immigrants working in the U.S. should be:,2827,Offered legal status,42,52,6,Texas
26,Illegal immigrants working in the U.S. should be:,2827,Deported to home country,90,9,1,Texas
27,View of U.S. wall along the entire Mexican border,2827,Support,88,10,2,Texas
27,View of U.S. wall along the entire Mexican border,2827,Oppose,17,74,9,Texas
28,Do you think immigrants to the U.S. today:,2827,Help the country,29,64,7,Texas
28,Do you think immigrants to the U.S. today:,2827,Hurt the country,84,13,3,Texas
29,How do things work in the U.S. today?,2827,Whites are favored,17,74,9,Texas
29,How do things work in the U.S. today?,2827,Minorities are favored,93,5,2,Texas
29,How do things work in the U.S. today?,2827,No group is favored,63,34,3,Texas
30,Does the country's criminal justice system:,2827,Treat all fairly,75,21,4,Texas
30,Does the country's criminal justice system:,2827,Treat blacks unfairly,32,63,5,Texas
31,Feelings about the federal government,2827,Enthusiastic,NA,NA,NA,Texas
31,Feelings about the federal government,2827,Satisfied,15,78,7,Texas
31,Feelings about the federal government,2827,Dissatisfied,53,41,6,Texas
31,Feelings about the federal government,2827,Angry,85,11,4,Texas
32,Feelings about the federal government,2827,Enthusiastic/Satisfied,14,80,6,Texas
32,Feelings about the federal government,2827,Dissatisfied/Angry,65,30,5,Texas
33,Opinion of Barack Obama as president,2827,Strongly approve,2,95,3,Texas
33,Opinion of Barack Obama as president,2827,Somewhat approve,24,67,9,Texas
33,Opinion of Barack Obama as president,2827,Somewhat disapprove,70,21,9,Texas
33,Opinion of Barack Obama as president,2827,Strongly disapprove,95,2,3,Texas
34,Opinion of Barack Obama as president,2827,Approve,11,84,5,Texas
34,Opinion of Barack Obama as president,2827,Disapprove,89,6,5,Texas
35,Opinion of Hillary Clinton,2827,Favorable,3,96,1,Texas
35,Opinion of Hillary Clinton,2827,Unfavorable,84,8,8,Texas
36,Opinion of Donald Trump,2827,Favorable,96,3,1,Texas
36,Opinion of Donald Trump,2827,Unfavorable,19,73,8,Texas
37,Opinion of Clinton and Trump,2827,Both favorable,NA,NA,NA,Texas
37,Opinion of Clinton and Trump,2827,Only Clinton favorable,0,99,1,Texas
37,Opinion of Clinton and Trump,2827,Only Trump favorable,98,1,1,Texas
37,Opinion of Clinton and Trump,2827,Both unfavorable,58,21,21,Texas
38,Opinion of Ted Cruz,2827,Favorable,75,22,3,Texas
38,Opinion of Ted Cruz,2827,Unfavorable,34,59,7,Texas
39,Is Hillary Clinton honest and trustworthy?,2827,Yes,3,95,2,Texas
39,Is Hillary Clinton honest and trustworthy?,2827,No,74,19,7,Texas
40,Is Donald Trump honest and trustworthy?,2827,Yes,94,5,1,Texas
40,Is Donald Trump honest and trustworthy?,2827,No,22,70,8,Texas
41,Which candidate is honest?,2827,Both are,NA,NA,NA,Texas
41,Which candidate is honest?,2827,Only Clinton is,0,98,2,Texas
41,Which candidate is honest?,2827,Only Trump is,98,1,1,Texas
41,Which candidate is honest?,2827,Neither is,42,42,16,Texas
42,Is Clinton qualified to serve as president?,2827,Yes,11,84,5,Texas
42,Is Clinton qualified to serve as president?,2827,No,95,1,4,Texas
43,Is Trump qualified to serve as president?,2827,Yes,95,4,1,Texas
43,Is Trump qualified to serve as president?,2827,No,20,73,7,Texas
44,Who is qualified to serve as president?,2827,Both are,NA,NA,NA,Texas
44,Who is qualified to serve as president?,2827,Only Clinton is,2,92,6,Texas
44,Who is qualified to serve as president?,2827,Only Trump is,99,NA,NA,Texas
44,Who is qualified to serve as president?,2827,Neither is,80,6,14,Texas
45,Does Clinton have the temperament to be president?,2827,Yes,14,80,6,Texas
45,Does Clinton have the temperament to be president?,2827,No,90,5,5,Texas
46,Does Trump have the temperament to be president?,2827,Yes,95,4,1,Texas
46,Does Trump have the temperament to be president?,2827,No,20,72,8,Texas
47,Which candidate has the right temperament?,2827,Both do,NA,NA,NA,Texas
47,Which candidate has the right temperament?,2827,Only Clinton does,4,90,6,Texas
47,Which candidate has the right temperament?,2827,Only Trump does,99,1,0,Texas
47,Which candidate has the right temperament?,2827,Neither does,67,16,17,Texas
48,Does Clinton's use of private email bother you:,2827,A lot,90,5,5,Texas
48,Does Clinton's use of private email bother you:,2827,Some,29,69,2,Texas
48,Does Clinton's use of private email bother you:,2827,Not much,8,86,6,Texas
48,Does Clinton's use of private email bother you:,2827,Not at all,6,88,6,Texas
49,Does Clinton's use of private email bother you?,2827,Yes,73,23,4,Texas
49,Does Clinton's use of private email bother you?,2827,No,7,87,6,Texas
50,Does Donald Trump's treatment of women bother you:,2827,A lot,12,82,6,Texas
50,Does Donald Trump's treatment of women bother you:,2827,Some,70,22,8,Texas
50,Does Donald Trump's treatment of women bother you:,2827,Not much,87,11,2,Texas
50,Does Donald Trump's treatment of women bother you:,2827,Not at all,88,11,1,Texas
51,Does Donald Trump's treatment of women bother you?,2827,Yes,33,60,7,Texas
51,Does Donald Trump's treatment of women bother you?,2827,No,88,11,1,Texas
52,Who would better handle the economy?,2827,Clinton,1,94,5,Texas
52,Who would better handle the economy?,2827,Trump,92,5,3,Texas
53,Who would better handle foreign policy?,2827,Clinton,7,85,8,Texas
53,Who would better handle foreign policy?,2827,Trump,97,3,0,Texas
54,Condition of national economy,2827,Excellent,NA,NA,NA,Texas
54,Condition of national economy,2827,Good,20,74,6,Texas
54,Condition of national economy,2827,Not good,63,30,7,Texas
54,Condition of national economy,2827,Poor,84,13,3,Texas
55,Condition of national economy,2827,Good,19,75,6,Texas
55,Condition of national economy,2827,Poor,72,23,5,Texas
56,Life for the next generation of Americans will be:,2827,Better than today,38,59,3,Texas
56,Life for the next generation of Americans will be:,2827,Worse than today,79,17,4,Texas
56,Life for the next generation of Americans will be:,2827,About the same,41,52,7,Texas
57,Vote for president in a two-way race,2827,Clinton,0,97,3,Texas
57,Vote for president in a two-way race,2827,Trump,98,0,2,Texas
57,Vote for president in a two-way race,2827,Would not vote,NA,NA,NA,Texas
58,Area type,2827,Urban area,42,53,5,Texas
58,Area type,2827,Suburban area,58,37,5,Texas
58,Area type,2827,Rural area,70,26,4,Texas
59,Region,2827,East,70,25,5,Texas
59,Region,2827,Dallas / Ft. Worth,46,49,5,Texas
59,Region,2827,Houston,46,50,4,Texas
59,Region,2827,S. Central,50,45,5,Texas
59,Region,2827,West,74,22,4,Texas
59,Region,2827,Latino Southwest,41,54,5,Texas
1,Gender,1203,Male,50,24,26,Utah
1,Gender,1203,Female,41,32,27,Utah
2,Age,1203,18-29,35,33,32,Utah
2,Age,1203,30-44,38,32,30,Utah
2,Age,1203,45-64,51,26,23,Utah
2,Age,1203,65 and older,65,16,19,Utah
3,Age,1203,18-24,36,36,28,Utah
3,Age,1203,25-29,34,28,38,Utah
3,Age,1203,30-39,36,31,33,Utah
3,Age,1203,40-49,51,30,19,Utah
3,Age,1203,50-64,48,27,25,Utah
3,Age,1203,65 and older,65,16,19,Utah
4,Age,1203,18-44,37,32,31,Utah
4,Age,1203,45 and older,56,23,21,Utah
5,Race,1203,White,48,23,29,Utah
5,Race,1203,Black,NA,NA,NA,Utah
5,Race,1203,Latino,24,62,14,Utah
5,Race,1203,Asian,NA,NA,NA,Utah
5,Race,1203,Other race,NA,NA,NA,Utah
6,Race,1203,White,48,23,29,Utah
6,Race,1203,Non-white,26,59,15,Utah
7,Race and gender,1203,White men,53,20,27,Utah
7,Race and gender,1203,White women,44,27,29,Utah
7,Race and gender,1203,Black men,NA,NA,NA,Utah
7,Race and gender,1203,Black women,NA,NA,NA,Utah
7,Race and gender,1203,Latino men,NA,NA,NA,Utah
7,Race and gender,1203,Latino women,NA,NA,NA,Utah
7,Race and gender,1203,Others,NA,NA,NA,Utah
8,Education,1203,High school or less,55,30,15,Utah
8,Education,1203,Some college,52,27,21,Utah
8,Education,1203,College graduate,39,25,36,Utah
8,Education,1203,Postgraduate,37,36,27,Utah
9,Are you a college graduate?,1203,Yes,38,29,33,Utah
9,Are you a college graduate?,1203,No,52,27,21,Utah
10,Education and race,1203,White college graduates,39,26,35,Utah
10,Education and race,1203,Whites no degree,58,20,22,Utah
10,Education and race,1203,Non-whites college grads,NA,NA,NA,Utah
10,Education and race,1203,Non-whites no degree,NA,NA,NA,Utah
11,Education among whites by sex,1203,White college-grad women,34,33,33,Utah
11,Education among whites by sex,1203,White non-college women,55,21,24,Utah
11,Education among whites by sex,1203,White college-grad men,44,19,37,Utah
11,Education among whites by sex,1203,White non-college men,62,19,19,Utah
11,Education among whites by sex,1203,Non-whites,26,59,15,Utah
12,Party ID,1203,Democrats,10,79,11,Utah
12,Party ID,1203,Republicans,64,6,30,Utah
12,Party ID,1203,Independents,42,27,31,Utah
13,Party by gender,1203,Democratic men,NA,NA,NA,Utah
13,Party by gender,1203,Democratic women,10,83,7,Utah
13,Party by gender,1203,Republican men,68,8,24,Utah
13,Party by gender,1203,Republican women,60,5,35,Utah
13,Party by gender,1203,Independent men,45,21,34,Utah
13,Party by gender,1203,Independent women,39,33,28,Utah
14,Ideology,1203,Liberal,12,75,13,Utah
14,Ideology,1203,Moderate,35,36,29,Utah
14,Ideology,1203,Conservative,66,4,30,Utah
15,Religion,1203,Mormon,50,14,36,Utah
15,Religion,1203,Protestant/Christian,44,43,13,Utah
15,Religion,1203,Other religion,NA,NA,NA,Utah
15,Religion,1203,No religion,34,53,13,Utah
16,Religion,1203,Mormon,50,14,36,Utah
16,Religion,1203,Other religion,37,49,14,Utah
17,When did you decide presidential vote?,1203,Last few days,40,19,41,Utah
17,When did you decide presidential vote?,1203,Last week,NA,NA,NA,Utah
17,When did you decide presidential vote?,1203,In October,41,12,47,Utah
17,When did you decide presidential vote?,1203,In September,51,24,25,Utah
17,When did you decide presidential vote?,1203,Before September,53,40,7,Utah
18,When did you decide presidential vote?,1203,In the last week,37,22,41,Utah
18,When did you decide presidential vote?,1203,Before that,49,29,22,Utah
19,When did you decide presidential vote?,1203,In the last month,39,17,44,Utah
19,When did you decide presidential vote?,1203,Before that,52,36,12,Utah
20,Opinion of presidential candidate you voted for,1203,Strongly favor ,42,34,24,Utah
20,Opinion of presidential candidate you voted for,1203,Have reservations,55,31,14,Utah
20,Opinion of presidential candidate you voted for,1203,Dislike opponents,40,18,42,Utah
21,Most important issue facing the country,1203,Foreign policy,30,44,26,Utah
21,Most important issue facing the country,1203,Immigration,62,27,11,Utah
21,Most important issue facing the country,1203,Economy,46,25,29,Utah
21,Most important issue facing the country,1203,Terrorism,51,18,31,Utah
22,Which candidate quality mattered most?,1203,Cares about me,NA,NA,NA,Utah
22,Which candidate quality mattered most?,1203,Can bring change,78,7,15,Utah
22,Which candidate quality mattered most?,1203,Right experience,14,75,11,Utah
22,Which candidate quality mattered most?,1203,Good judgment,18,29,53,Utah
23,Opinion of Hillary Clinton,1203,Favorable,3,92,5,Utah
23,Opinion of Hillary Clinton,1203,Unfavorable,60,5,35,Utah
24,Opinion of Donald Trump,1203,Favorable,95,1,4,Utah
24,Opinion of Donald Trump,1203,Unfavorable,18,42,40,Utah
25,Opinion of Clinton and Trump,1203,Both favorable,NA,NA,NA,Utah
25,Opinion of Clinton and Trump,1203,Only Clinton favorable,1,93,6,Utah
25,Opinion of Clinton and Trump,1203,Only Trump favorable,96,1,3,Utah
25,Opinion of Clinton and Trump,1203,Both unfavorable,29,10,61,Utah
26,Is Hillary Clinton honest and trustworthy?,1203,Yes,1,90,9,Utah
26,Is Hillary Clinton honest and trustworthy?,1203,No,57,11,32,Utah
27,Is Donald Trump honest and trustworthy?,1203,Yes,95,2,3,Utah
27,Is Donald Trump honest and trustworthy?,1203,No,18,42,40,Utah
28,Which candidate is honest?,1203,Both are,NA,NA,NA,Utah
28,Which candidate is honest?,1203,Only Clinton is,1,90,9,Utah
28,Which candidate is honest?,1203,Only Trump is,96,1,3,Utah
28,Which candidate is honest?,1203,Neither is,27,20,53,Utah
29,Life for the next generation of Americans will be:,1203,Better than today,43,38,19,Utah
29,Life for the next generation of Americans will be:,1203,Worse than today,55,12,33,Utah
29,Life for the next generation of Americans will be:,1203,About the same,34,37,29,Utah
30,Vote for president in a two-way race,1203,Clinton,0,80,20,Utah
30,Vote for president in a two-way race,1203,Trump,86,0,14,Utah
30,Vote for president in a two-way race,1203,Would not vote,4,3,93,Utah
31,Area type,1203,Urban area,40,38,22,Utah
31,Area type,1203,Suburban area,46,25,29,Utah
31,Area type,1203,Rural area,57,17,26,Utah
32,Region,1203,East,50,22,28,Utah
32,Region,1203,Salt Lake County,32,44,24,Utah
32,Region,1203,Utah County,55,12,33,Utah
32,Region,1203,West,61,15,24,Utah
1,Gender,2942,Male,52,43,5,Virginia
1,Gender,2942,Female,39,56,5,Virginia
2,Age,2942,18-29,36,54,10,Virginia
2,Age,2942,30-44,40,53,7,Virginia
2,Age,2942,45-64,50,47,3,Virginia
2,Age,2942,65 and older,52,45,3,Virginia
3,Age,2942,18-24,38,51,11,Virginia
3,Age,2942,25-29,34,57,9,Virginia
3,Age,2942,30-39,37,55,8,Virginia
3,Age,2942,40-49,45,51,4,Virginia
3,Age,2942,50-64,52,45,3,Virginia
3,Age,2942,65 and older,52,45,3,Virginia
4,Age,2942,18-44,38,54,8,Virginia
4,Age,2942,45 and older,51,47,2,Virginia
5,Race,2942,White,59,35,6,Virginia
5,Race,2942,Black,9,88,3,Virginia
5,Race,2942,Latino,30,65,5,Virginia
5,Race,2942,Asian,NA,NA,NA,Virginia
5,Race,2942,Other race,NA,NA,NA,Virginia
6,Race,2942,White,59,35,6,Virginia
6,Race,2942,Non-white,17,79,4,Virginia
7,Race and gender,2942,White men,65,29,6,Virginia
7,Race and gender,2942,White women,54,41,5,Virginia
7,Race and gender,2942,Black men,13,84,3,Virginia
7,Race and gender,2942,Black women,7,91,2,Virginia
7,Race and gender,2942,Latino men,NA,NA,NA,Virginia
7,Race and gender,2942,Latino women,NA,NA,NA,Virginia
7,Race and gender,2942,Others,30,62,8,Virginia
8,Education,2942,High school or less,52,44,4,Virginia
8,Education,2942,Some college,51,44,5,Virginia
8,Education,2942,College graduate,44,51,5,Virginia
8,Education,2942,Postgraduate,33,61,6,Virginia
9,Are you a college graduate?,2942,Yes,39,55,6,Virginia
9,Are you a college graduate?,2942,No,51,44,5,Virginia
10,Education and race,2942,White college graduates,49,45,6,Virginia
10,Education and race,2942,Whites no degree,71,24,5,Virginia
10,Education and race,2942,Non-whites college grads,17,78,5,Virginia
10,Education and race,2942,Non-whites no degree,16,81,3,Virginia
11,Education among whites by sex,2942,White college-grad women,44,50,6,Virginia
11,Education among whites by sex,2942,White non-college women,66,29,5,Virginia
11,Education among whites by sex,2942,White college-grad men,54,40,6,Virginia
11,Education among whites by sex,2942,White non-college men,75,19,6,Virginia
